work-id,section_num,page_url,section_title,section_url
,1.6.1,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,A. Biblical Testimony of God as Creator,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#a-biblical-testimony-of-god-as-creator
,1.6.2,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,B. God as the Sole Creator,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#b-god-as-the-sole-creator
,1.6.3,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,C. Creation According to the Three Persons of the Deity,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#c-creation-according-to-the-three-persons-of-the-deity
,1.7,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,V. THE MOVING CAUSE OF CREATION,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#v-the-moving-cause-of-creation
,1.8,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,VI. THE MODE OF CREATION,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#vi-the-mode-of-creation
,1.9,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,VII. THE MATERIAL CAUSE OF CREATION: NONE,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#vii-the-material-cause-of-creation-none
,1.10,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,VIII. THE FORMAL CAUSE OF CREATION,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#viii-the-formal-cause-of-creation
,1.11,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,IX. THE FINAL CAUSE OF CREATION,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#ix-the-final-cause-of-creation
,1.12,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,X. THE EFFECTS OF CREATION: THE WORKS OF CREATION THEMSELVES,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#x-the-effects-of-creation-the-works-of-creation-themselves
,1.13,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,XI. THE WORKS OF THE FIRST DAY,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#xi-the-works-of-the-first-day
,1.13.1,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,A. The Three Works of the First Day,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#a-the-three-works-of-the-first-day
,1.13.2,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,B. The First Work: The Supreme Heaven with the Angels,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#b-the-first-work-the-supreme-heaven-with-the-angels
,1.13.2.1,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,1. Identification of the Supreme Heaven,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#1-identification-of-the-supreme-heaven
,1.13.2.2,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,2. Proof from Scripture,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#2-proof-from-scripture
,1.13.2.3,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,3. The Supreme Heaven as First in Creation,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#3-the-supreme-heaven-as-first-in-creation
,1.13.2.4,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,4. The Matter from Which: None,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#4-the-matter-from-which-none
,1.13.2.5,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,5. The Matter of Which: Corporeal Substance,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#5-the-matter-of-which-corporeal-substance
,1.13.3,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,C. The Angels,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#c-the-angels
,1.13.3.1,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,1. The Name “Angels” from Ministry,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#1-the-name-angels-from-ministry
,1.13.3.2,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,2. The Time of Angelic Creation,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#2-the-time-of-angelic-creation
,1.13.3.3,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,3. Moses’ Account of Creation,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#3-moses-account-of-creation
,1.13.3.4,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,4. The Qualities of Angels,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#4-the-qualities-of-angels
,1.13.3.5,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,5. The Endowments of Angels,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#5-the-endowments-of-angels
,1.13.3.6,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,6. The Number of Angels: Very Great but Not Defined,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#6-the-number-of-angels-very-great-but-not-defined
,1.13.3.7,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,7. The Habitation of Angels: The Supreme Heaven,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#7-the-habitation-of-angels-the-supreme-heaven
,1.13.4,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,D. The Second Work: Chaos,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#d-the-second-work-chaos
,1.13.4.1,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,1. The Rude and Undigested Mass,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#1-the-rude-and-undigested-mass
,1.13.4.2,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,2. Moses’ Designation: “Earth” Materially,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#2-moses-designation-earth-materially
,1.13.4.3,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,3. The Description of Chaos,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#3-the-description-of-chaos
,1.13.4.4,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,4. The Nature of Chaos,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#4-the-nature-of-chaos
,1.13.4.5,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,5. Chaos as First Matter,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#5-chaos-as-first-matter
,1.13.4.6,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,6. The Permanence of First Matter,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#6-the-permanence-of-first-matter
,1.13.5,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,E. The Third Work: Light,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#e-the-third-work-light
,1.14,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,XII. THE WORKS OF THE SECOND DAY,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#xii-the-works-of-the-second-day
,1.14.1,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,A. The Two Works of the Second Day,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#a-the-two-works-of-the-second-day
,1.14.2,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,B. The Firmament,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#b-the-firmament
,1.14.3,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,C. The Division of the Waters,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#c-the-division-of-the-waters
,1.14.3.1,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,1. The Superior Waters,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#1-the-superior-waters
,1.14.3.2,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,2. The Inferior Waters,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#2-the-inferior-waters
,1.15,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,XIII. THE WORKS OF THE THIRD DAY,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#xiii-the-works-of-the-third-day
,1.15.1,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,A. The Three Works of the Third Day,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#a-the-three-works-of-the-third-day
,1.15.2,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,B. The Collection of the Inferior Waters,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#b-the-collection-of-the-inferior-waters
,1.15.3,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,C. The Drying of the Earth,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#c-the-drying-of-the-earth
,1.15.4,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,D. The Germination of the Earth,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#d-the-germination-of-the-earth
,1.16,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,XIV. THE WORK OF THE FOURTH DAY,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#xiv-the-work-of-the-fourth-day
,1.16.1,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,A. The Creation of Luminaries in the Firmament,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#a-the-creation-of-luminaries-in-the-firmament
,1.16.2,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,B. Not from Nothing but from the Original Light,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#b-not-from-nothing-but-from-the-original-light
,1.16.3,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,C. The Threefold Use of Luminaries,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#c-the-threefold-use-of-luminaries
,1.16.4,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,D. The Motion of Luminaries,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#d-the-motion-of-luminaries
,1.16.5,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,E. The Distribution of Luminaries,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#e-the-distribution-of-luminaries
,1.17,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,XV. THE WORK OF THE FIFTH DAY,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#xv-the-work-of-the-fifth-day
,1.18,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,XVI. THE WORK OF THE SIXTH DAY,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#xvi-the-work-of-the-sixth-day
,1.18.1,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,A. The Creation of Terrestrial Animals and Man,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#a-the-creation-of-terrestrial-animals-and-man
,1.18.2,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,B. The Terrestrial Animals,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#b-the-terrestrial-animals
,1.18.3,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,C. Man: The Last and Most Excellent Work,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#c-man-the-last-and-most-excellent-work
,1.18.3.1,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,1. Man as Microcosm,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#1-man-as-microcosm
,1.18.3.2,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,2. The Double Sex of Man,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#2-the-double-sex-of-man
,1.18.3.3,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/,3. The Body of the Male,https://confessionallyreformed.wordpress.com/2025/12/28/johann-heinrich-alting-c-1583-1644-on-creation/#3-the-body-of-the-male
